CSF	WhiteMatter	GlobalSignal	stdDVARS	non-stdDVARS	vx-wisestdDVARS	FramewiseDisplacement	tCompCor00	tCompCor01	tCompCor02	tCompCor03	tCompCor04	tCompCor05	aCompCor00	aCompCor01	aCompCor02	aCompCor03	aCompCor04	aCompCor05	Cosine00	Cosine01	X	Y	Z	RotX	RotY	RotZ	AROMAAggrComp01	AROMAAggrComp02	AROMAAggrComp03	AROMAAggrComp04	AROMAAggrComp05	AROMAAggrComp06	AROMAAggrComp07	AROMAAggrComp08	AROMAAggrComp09	AROMAAggrComp11
778.0314225784888	579.2742701611306	564.0630307375492	1.04354179	40.0487709	1.02350688	0.0214649	0.087002866	-0.0941712352	-0.056052615300000004	-0.0506287946	0.1375148102	-0.054927099400000005	0.1315803096	-0.023462192200000002	-0.013541806799999999	-0.1582413527	0.0053953127	-0.0091405138	0.0677388429	-0.0238565321	-0.0154311	0.0377897	-0.110483	-0.000888829	-0.000458434	0.000734474	-0.06760713242	0.04050509121	0.7455187266	0.9734991418	1.550378869	0.2512839627	0.144938727	0.6785350717	0.0477343583	-1.688544949
775.7903507340927	579.7253093501099	563.4572963125147	1.04977214	40.28787613	1.01740897	0.07998951	0.028448281000000002	-0.0096213603	0.011053858	-0.1487266304	0.06494423049999999	-0.0375857504	0.06794152839999999	-0.0136330438	0.0170633276	-0.087015707	0.0259020067	-0.18948121199999998	0.066161888	-0.0277500454	-0.00674009	0.0241811	-0.143348	-0.00121435	-0.000629411	0.000734474	0.3298085598	-0.1443150604	0.2431609383	1.400003968	-0.1305572744	-0.3717763392	-1.031657214	0.2725317544	-0.4312183285	0.9441149622
776.9180134251084	578.404028273614	563.538534071994	1.05937159	40.65628052	1.01873314	0.08631870549999998	-0.0105577207	0.0665291004	0.0920372792	0.0168798098	0.09949238789999999	-0.0668409538	0.0081323447	0.052041217699999996	0.1074173149	-0.0724384258	-0.0023976673	-0.0655374886	0.0645623389	-0.0316056556	-0.0164446	0.0289278	-0.121743	-0.000992367	1.37591e-06	0.000581994	0.09971942102	-0.05590487988	1.013944191	0.5896370755	-1.130212849	0.3626186195	0.5291422219	0.4305150257	-2.567789467	-1.359165159
777.0808897874576	579.0071677254588	563.8973414773553	1.08931327	41.80537415	1.02530134	0.06831962549999998	-0.12084585769999999	-0.04720560519999999	0.026950364100000002	-0.0263195848	-0.0213601621	-0.1365291892	-0.0036666822999999998	0.18117536620000002	0.0546644589	0.0016035810999999998	-0.0692832417	0.0313207565	0.06294074179999999	-0.0354180962	-0.00924837	0.0137784	-0.131592	-0.000888829	-0.000465105	0.0007344749999999998	0.2583800945	-0.0969077235	0.8137810167	0.7302048887	-0.5917029452	-0.4413604625	1.320783916	-0.6225700494	1.425056669	0.3320448888
778.8098735974478	578.2355236394758	563.7683165702038	1.08208191	41.52785492	1.03109193	0.09400492999999997	0.0397034879	-0.1878905625	0.0481637058	0.0797411039	0.0423234773	0.0081087242	0.1719383716	0.0215786919	-0.068135225	0.0984872173	-0.0574610038	0.0058057254	0.061297650599999996	-0.03918216	-0.0187973	0.0564775	-0.10293600000000001	-0.000888829	-0.000203087	0.0007344749999999998	-0.197446454	0.09229853944	1.042536586	0.0663973983	1.805684562	-0.4235341341	0.6383657843	0.2084382813	-0.4151586744	-1.610254102
776.0623186253723	578.3951826858507	563.5371107458437	1.070822	41.0957222	1.02751768	0.11142115	0.07668934690000001	-0.0453627726	-0.0377213174	-0.1513023844	-0.0404758594	-0.0613030766	0.1078481549	-0.055460257699999994	0.0549111114	0.0173415224	0.0199415608	0.0108250128	0.0596336262	-0.042892705700000006	-0.0113642	0.0131002	-0.133888	-0.00105568	-0.000629411	0.0007344749999999998	0.1459118291	-0.02228638627	0.274957113	0.7605926688	0.5405517835	-0.2671188366	-0.5946604967	-0.5815495586	0.9140399705	0.9106276434
776.8963732885426	579.1732417293384	563.5243502451281	1.09640908	42.07769775	1.02394283	0.11884166499999997	0.0552457726	-0.0038325542	0.0828019751	0.0578858579	0.1412681328	-0.0336323662	0.0704522964	0.0102205705	0.0152915767	-0.010143889100000001	0.09173963060000001	-0.0474010636	0.057949237	-0.0465446651	-0.0167454	0.0620203	-0.111787	-0.00136014	-8.50837e-05	0.0007344749999999998	-0.3112841331	0.0347048607	0.9163263553	-0.1605545085	0.053432956	-0.3689879517	-1.45926639	1.890494962	-0.7470685587	-1.342714143
775.0515052480932	579.3505633555898	563.3229207170945	1.05552936	40.50882721	1.01417482	0.13007878099999998	-0.0405406403	-0.00011947209999999999	0.0812609537	-0.1069059335	0.045409570499999996	-0.0196591604	0.007322487	0.1184126809	0.0364095506	-0.027431363599999998	0.0759835098	-0.0709038462	0.0562450582	-0.05013305	-0.000399364	0.00188447	-0.142915	-0.0012623	-0.000436622	0.0007344749999999998	0.2135474983	-0.003468145289	0.414424509	0.2253861067	-0.9493356368	0.1078991128	0.3613434996	0.435802401	-0.0515994988	0.4991910581
779.0640616852709	579.8211905648857	563.3374907215185	1.03538191	39.73561096	1.00689614	0.11634371599999997	0.0119737279	-0.1465256389	0.0396031385	0.0210580667	0.0021506856	-0.0653174047	0.0638363061	0.1111855441	-0.0792494886	0.0359003017	0.0364135886	-0.0750739304	0.054521671699999996	-0.0536529593	-0.0152869	0.0620237	-0.118037	-0.00112631	-0.000629411	0.0007344749999999998	-0.1892791721	-0.1583979814	0.7728154502	-0.5157921579	1.082735133	-0.620443603	0.5196847711	-0.4631299495	0.5615358464	-1.150823073
777.4381561930212	579.1522620540505	563.3854898018668	1.0286206	39.47612762	1.01466274	0.0961347	0.1105249453	-0.0742913127	-0.0039371999	-0.070136894	-0.0648068913	-0.0289796299	0.1003724264	-0.0494152255	-0.014498813400000001	-0.0426137861	0.072410508	-0.11028477539999999	0.0527796662	-0.057099585099999996	-0.0137662	0.00602025	-0.129377	-0.00102689	-0.000303644	0.000854699	-0.06311103994	0.2167971712	0.246051386	0.2476475463	0.8662753295	0.0271541667	-0.8357605047	-1.425426105	0.6695048503	0.7276950272
777.4894540810719	578.6865914241051	563.9509296090512	1.06110382	40.72275925	1.02210379	0.08245290000000001	0.1016105191	0.0481818271	0.0734190812	0.1316119823	0.0885383831	-0.0624489744	0.049292167000000005	-0.0682740229	0.0598304851	-0.0174849874	0.061168839800000006	-0.0421858059	0.0510196364	-0.0604682197	-0.0183874	0.0573879	-0.127165	-0.00106594	-0.000629411	0.0007344749999999998	0.007442448474	-0.1467754748	0.9049971045	-0.3947056856	0.3321838212	-0.5127548135	-1.123324907	-0.1796374353	-1.221665929	-0.5853333669
775.5318940086968	579.0438178169999	564.0820562226979	1.05515528	40.49446869	1.01952946	0.08802619	0.0073642935	0.034839735499999996	-0.020910168700000002	-0.0810835618	0.0654544491	-0.026649249399999998	0.0390858233	0.0090143634	0.0779825301	-0.030936019900000004	-0.033481532	0.0743138909	0.049242183499999995	-0.0637542619	-0.0148804	-0.00463804	-0.141265	-0.00105787	-0.000469616	0.0007344749999999998	0.3368521377	-0.07811220999	0.4242616355	0.5497980381	-0.9070589969	0.763044158	-0.7156526912	1.267267108	1.088280835	0.05071262218
775.6653353310861	579.0297868846858	563.7428983536727	1.0373652	39.81172562	1.01450229	0.10155909	-0.11526462009999999	0.0205081319	0.0718773013	-0.0395763325	-0.0208921091	-0.0753782969	-0.058040145099999996	0.10794187109999999	0.00617432	0.0283587898	0.0528066662	0.0950047265	0.047447914400000006	-0.0669532236	-0.017798399999999995	0.0521462	-0.122347	-0.00120562	-0.000629411	0.000885707	0.07551541062	-0.09431847706	1.095456399	0.1729610345	-0.971925641	-1.228395045	0.9238693761	0.5584942729	0.3953321796	-0.4960630971
777.0912829919832	579.5901377121016	563.6013400514904	1.05409753	40.4538765	1.02062082	0.06116969999999999	-0.0631943383	-0.09163821779999999	0.0075770859	0.032576589700000005	-0.0536605862	-0.025518247999999997	0.0506440879	0.1143586188	-0.0325700058	0.06391156349999999	0.0472810565	-0.046406176699999996	0.045637441900000006	-0.0700607352	-0.0167205	0.0222277	-0.122309	-0.000858734	-0.000524823	0.0007344749999999998	-0.01701394836	0.05215993816	0.1269455887	0.2305676242	0.6963752589	0.9266198463	1.254129064	-0.8748654708	1.437694085	-0.582136005
777.9535849003103	579.3606099606567	563.6731803343188	1.02716553	39.42028809	1.0156461	0.07694120000000002	0.08777709380000001	-0.09518914769999999	0.0452664245	0.0805608422	-0.0027661647999999996	-0.023290028100000002	0.1134641006	0.0428842086	-0.0880767692	0.0390783248	0.0403752547	0.0563410213	0.0438113843	-0.0730725522	-0.0189632	0.0484346	-0.139574	-0.00125821	-0.000495615	0.000930323	0.2553155247	-0.1269242302	0.5024697637	-0.5269495244	1.06057833	-1.253789412	0.3311039175	-0.5856683126	-0.2134314588	0.4911435482
777.3619517326973	578.467043554544	564.0504410555499	1.02821147	39.46042633	1.02028596	0.0618624	0.0968596268	0.010386439	-0.0638330154	-0.0196077327	0.0343419429	-0.0342171293	0.0485337523	-0.0290559279	0.034153701099999996	-0.0207975054	0.076258361	0.0091253996	0.0419703651	-0.0759845609	-0.016618899999999995	0.0215482	-0.12722000000000003	-0.0011823	-0.000629411	0.0007344749999999998	0.1680475135	-0.06142057874	0.3988515243	0.1434426008	1.037103675	1.149058704	-0.6396108544	-0.123519012	0.6448538486	-1.138074254
775.9996624495186	579.2630416025261	564.1269360260317	1.04271376	40.01699066	1.01907742	0.04098995	0.050732542400000004	0.0344903573	0.0050565886	-0.0058651684	0.0390197365	-0.054503190300000004	0.022016399300000003	-0.0419062257	0.0183981221	-0.0788155485	0.11237271539999999	-0.0017154193	0.040115013	-0.0787927839	-0.0170189	0.0364417	-0.124175	-0.00123347	-0.000227552	0.0007344749999999998	0.06077139334	0.05476771128	0.8610076457	0.5957610199	-0.6360813051	-0.7282946178	-1.52751272	0.3740041078	-0.5963965304	0.5348276318
776.6159423592925	579.6505793845237	563.9107049828241	1.04265201	40.01462173	1.0211271	0.0212946	-0.048326148	0.0644238768	-0.0084966189	-0.0048791899	0.0916423598	-0.0144492851	-0.021406312900000002	0.021446500299999997	0.0487605214	-0.15932428210000002	0.0014235459	0.035203062599999994	0.0382459618	-0.0814933854	-0.0169618	0.0432184	-0.117321	-0.00111616	-0.000192726	0.0007344749999999998	-0.1107258234	0.1373479255	0.6608022312	0.6241745456	-1.070109978	0.6352196441	0.4707919061	0.6749567728	-1.343630949	-1.457976342
778.0223285245291	578.7731313931819	563.6932620566886	1.03928077	39.88524246	1.01724911	0.0781723	-0.1037702855	-0.038088523799999996	0.0013328465	0.0723990677	0.046664765700000006	0.0093058692	0.0104733585	0.0991661683	-0.0031902619	-0.0175429705	0.07936393900000001	0.021313625899999997	0.0363638495	-0.0840826767	-0.0169584	0.0216008	-0.142237	-0.0009724480000000002	-0.000629411	0.000682166	0.1469335644	0.05484345007	0.4472289799	0.4265771143	-0.724548868	-0.6684087304	0.8703282946	-0.5197010579	0.7563434582	-0.1489286467
777.8784939976135	579.4654988052127	563.4595830318327	1.05365014	40.43670654	1.01436448	0.0943998	-0.0121245403	-0.1769254629	-0.0707692226	-0.0139728368	0.09315567400000001	0.0631275711	0.1089544067	0.0348301438	-0.1325935506	-0.0122362401	0.011405645	-0.0945747659	0.0344693191	-0.08655712119999999	-0.0196087	0.0696702	-0.11937900000000003	-0.001105	-0.000449433	0.0007860779999999998	-0.1288254885	0.1451759444	0.353937427	-0.123029274	1.792744295	0.16013932	0.3657233076	-0.1044918081	0.4646179721	-1.558888661
775.6351950379621	577.9964354090154	563.2486126177417	1.04684114	40.17539215	1.02009201	0.10459525	0.1225422769	-0.0049169987	-0.0541680295	-0.06412753019999999	-0.0615658595	-0.0164334366	0.0855324783	-0.1151733348	0.0316306632	-0.0507330954	-0.0180021455	0.09148156560000001	0.032563017400000005	-0.0889133391	-0.0150169	0.0203088	-0.151563	-0.00124258	-0.000629411	0.0007344749999999998	0.3363948729	0.06421792932	-0.1151627922	0.3122325635	0.4318535202	-0.2514547725	-1.125854262	-1.129063283	0.1313875111	1.154746004
776.2853270996193	578.2361146162448	563.7962300125662	1.06111383	40.72314453	1.023085	0.212640644	0.040714096899999996	0.1074346184	0.0401525779	0.1150766011	0.028698781	-0.014765676299999999	-0.048464144199999996	-0.0356438652	0.0664886709	0.0139652931	-0.025117891099999998	-0.1180950816	0.0306455954	-0.09114811210000001	-0.000414256	0.076418	-0.094978	-0.00245966	-0.00044526	0.00104012	0.01549392334	-0.2036656199	0.8878699728	-0.5236032872	0.05281909786	0.09040679524	-1.304990375	0.115592726	-1.351125601	-1.504559843
775.6106596515643	578.564221105457	564.1304243497863	1.0714711	41.12063599	1.02571535	0.204415314	0.0326498373	0.1181456668	-0.0316107946	-0.0716894571	-0.0507904525	-0.12126667960000001	-0.030929225	-0.0365829317	0.1254391142	-0.0720450513	-0.126085433	0.0823346029	0.0287177081	-0.0932583877	-0.00591467	0.0184362	-0.146948	-0.0016246399999999997	0.000193337	0.0007344749999999998	0.4575417637	-0.08129153567	0.2691415058	0.301378456	-1.473869499	0.3847058313	-2.162414045	-0.2477729325	1.02094887	0.04246502734
775.9604652210223	578.8363468436629	564.8675022156641	1.06764925	40.97396088	1.02448356	0.13082488000000003	-0.1709465651	0.0283013507	0.0504411392	0.0666960938	-9.38304e-05	-0.0524490085	-0.121066255	0.124900485	0.0358745061	-0.0075602973	0.0082406732	0.12346162150000001	0.0267800136	-0.09524128359999999	-0.0155348	0.0812621	-0.121588	-0.00162852	-0.00027897	0.000918665	0.3289225192	-0.2197870836	0.984072475	-0.2049125161	-0.6725610104	-0.3859344309	0.9381082694	-0.1341806829	0.7548556056	-1.521149062
777.1505242577783	578.8442392430898	564.0880887174767	1.02607214	39.37832642	1.01665831	0.13733035	-0.0586912863	-0.08414571550000001	-0.0273602847	0.0038123193	-0.0390639909	-0.0456320447	0.014990293600000001	0.0981429435	-0.08386638469999999	0.046514976900000005	-0.0673120069	0.0438651287	0.0248331738	-0.0970940913	-0.0146697	0.0183536	-0.157742	-0.0011272	-0.000216425	0.0007344749999999998	0.5699608259	0.1030191774	0.06055422977	0.4037633635	0.6071095934	-0.1168529224	1.058188325	-0.868609773	0.8336390546	0.1100682213
777.3471414162481	579.0621095011784	563.8039574793036	1.02381098	39.29154587	1.00483167	0.16067475	0.0686681066	-0.104979813	-0.0328334923	-0.008845585999999999	0.0924236475	0.0566731634	0.0849280971	-0.0134498521	-0.1079635607	-0.075248976	0.1468766832	0.0363414052	0.0228778535	-0.0988142802	-0.0278412	0.0877065	-0.122259	-0.00128363	0.000193337	0.00102163	0.2963460552	0.08031295284	0.5331558003	0.03101518769	2.106874002	-0.9483140201	0.1180975572	1.264043455	0.100474007	-0.8785429505
774.9869189056852	578.7350991785532	563.0446981423675	1.05098128	40.33428192	1.01860929	0.18457989	0.0496658027	0.0166871183	0.021339485	-0.1672639179	0.049207712	0.0425096634	0.0088657605	-0.0397513347	0.0029261591	-0.0677117683	0.0559867692	-0.0365932083	0.0209147204	-0.1003995007	-0.00281136	0.0181046	-0.175785	-0.00119585	-0.000153221	0.000727525	0.4515474807	0.1874125021	-0.5824421766	0.8835567505	-0.2328855528	-0.2426134669	-0.8559734633	0.2903023409	0.1585476898	-0.007991446513
776.6640851673981	579.0419781635103	563.0485623651896	1.02830029	39.46383667	1.01099598	0.13580429	-0.1017236749	0.0066851109	0.0703111489	-0.0377004754	0.0349189204	-0.0014245829	-0.0811162001	0.090018035	-0.0025044145	0.031780054	0.09841454320000001	-0.0443803929	0.018944445	-0.1018475875	-0.015135	0.0698815	-0.14154000000000003	-0.00150073	0.000193337	0.000825262	0.1414282747	0.06648185486	0.3904360676	-0.565186401	-1.078702284	-1.090194972	0.799734713	1.053481746	0.05552826106	-0.9967646508
775.4153045250732	578.2857376010461	562.9129088108352	1.0436101	40.0513916	1.00890362	0.07308135	-0.051353005	-0.034371229100000004	0.02942455	0.0159789348	-0.1292283739	-0.0048690644	0.014432601100000001	0.0687580046	0.0003557139	-0.0212260086	0.0028334487	-0.10250788150000001	0.0169677001	-0.1031565627	-0.013603	0.028015	-0.141479	-0.000935751	0.000193337	0.0008527199999999998	0.09700301401	0.2071643945	-0.1173507406	-0.3460592793	0.2310294798	0.6222260206	0.5443962904	-1.969435596	0.8750345994	-0.6371386877
779.5129367650093	578.405076780784	564.0444814891064	1.02957964	39.51293564	1.01354921	0.14897415	0.1481524275	0.0405049278	-0.0428317471	0.11018604859999999	-0.0393354977	-0.0386915116	0.0037814479999999998	-0.1043009944	-0.049280948399999996	0.0397162817	-0.0387490478	-0.0110163017	0.014985160700000002	-0.10432463859999999	-0.0241549	0.0762878	-0.112809	-0.00195046	0.000193337	0.0010676	0.08544724073	0.09012945122	0.7940220191	-0.5505548956	0.5179645201	-0.1552477216	-1.564909167	-1.188579856	-0.6296660532	0.3289283506
774.477057986535	578.2541775352224	564.2499367590872	1.02966917	39.51637268	1.01233315	0.09578205	-0.0567451479	0.13062520789999998	0.0242080454	0.0672041812	0.057474108200000006	0.054906038899999995	-0.12000554220000001	0.0271653231	0.1172998019	0.0059239477	-0.10734067609999999	-0.0829971016	0.012997503899999999	-0.1053502195	-0.0241226	0.0314114	-0.141536	-0.00203788	0.000193337	0.000712093	0.5906917076	0.1861433281	0.6843212442	-0.1849589164	-1.245518218	1.309580684	-0.1580639036	-0.1213767268	-0.701922589	0.2600329043
776.2573768031633	577.9934805251722	564.050136616461	1.03756869	39.81953812	1.01153982	0.1087599	-0.0051992817	-0.0741294118	-0.0057434949	0.0925487772	-0.0950343487	0.0035062063	0.025848160499999998	0.0090346405	-0.06440981280000001	0.0807730511	-0.1495383653	0.045630687999999996	0.011005408400000001	-0.10623190460000001	-0.0241667	0.0816747	-0.129272	-0.00214757	-0.000139756	0.00119308	0.4707486512	-0.01823078014	0.6257786877	-0.6182575948	0.7898421855	-0.7336590972	0.3830025775	-1.016007983	0.4582117633	0.3117050222
777.1018989080341	577.8104016413685	564.4216071216098	1.02430129	39.31036377	1.0140928	0.10935795000000001	0.08918091189999999	0.0326859577	-0.0576772271	0.0339119113	0.063578478	0.0029555742	0.025664237000000003	-0.10366495710000001	0.0581299673	-0.0158287892	0.0775569116	-0.0592952942	0.009009554599999999	-0.10696848980000001	-0.0241599	0.0336252	-0.141494	-0.00149907	0.000193337	0.00119308	0.3405292769	0.5086598712	0.4530087434	0.2526955169	0.7135247508	1.095300859	-1.405541248	-0.6712632839	-0.2912303325	-0.5583095653
775.2124143253006	578.3660055908682	564.3427750182602	1.04788911	40.2156105	1.00924778	0.10355335	-0.0703963081	0.07793223	-0.037431490299999995	-0.0751066844	0.0205649811	-0.021778850699999998	-0.0738099876	0.0105149512	0.0785910521	-0.0261286774	-0.0289049711	0.1358135166	0.0070106241000000005	-0.10755896890000001	-0.0241624	0.0657116	-0.144529	-0.00249376	-4.0252e-05	0.00105277	0.5628556907	-0.01975399353	0.5405202649	0.2678861963	-1.291037564	-0.5222371693	-0.5940904177	0.984263079	0.5985373617	0.5564093519
776.7840524424922	578.3070222966015	563.9804176182045	1.07052553	41.08434296	1.01658392	0.09924035	-0.0832301375	-0.0797548332	-0.0222908546	0.0102014429	-0.0095437714	0.0019110789000000002	0.0069550058	0.0867025183	-0.0359363698	-0.0141632746	-0.1088089242	0.0940430253	0.0050092994	-0.10800253539999999	-0.0241599	0.0490302	-0.158656	-0.00149907	0.000193337	0.00119308	0.4327342	0.512141441	0.1482084186	-0.2922703683	0.5950232044	0.5939730417	0.607067517	-0.6292681072	0.6540496661	-0.5983517619
775.9802123096209	578.2890070370407	563.6763152737965	1.02937102	39.50492859	1.00838923	0.09997595	0.0551749712	-0.1099817536	-0.0539472079	-0.029810120699999998	-0.027598539	0.0210605198	0.0816242196	-0.0613413326	-0.0726428968	0.007445435899999999	0.0366875738	0.015194264399999999	0.0030062641	-0.1082985834	-0.0329297	0.0707299	-0.134717	-0.00195194	-0.000265142	0.00119308	0.3510292824	0.3052186464	0.1980699361	-0.2369888744	1.396533683	-1.163988231	-0.07419378204	0.3652461121	-0.7496047276	0.9916622354
775.1029887290828	579.579118854931	563.4573359581195	1.08704019	41.71813965	1.02619565	0.06465755000000001	0.0375787262	0.10508775880000001	0.0470197064	0.0429340784	0.11782823710000001	0.0812237631	-0.0475205104	-0.0452610809	0.0378906852	-0.0952019586	0.1382848807	-0.0172624749	0.0010022021	-0.1084467085	-0.0241599	0.0490601	-0.145353	-0.00193878	0.000193337	0.00119308	0.02198866306	0.4753335644	-0.04837259121	-0.3860301118	-0.7069372663	0.51432093	-0.9033343118	2.185093025	-1.041409529	-2.075641495
776.372741373396	578.8861890617818	563.5174342896544	1.09767151	42.12614822	1.03242123	0.04681910000000001	-0.09793680560000001	0.0306028231	0.0417444896	-0.0024803495	-0.0256595682	0.0488219198	-0.0534310563	0.0901967273	-0.0237481523	-0.0143796849	0.1504469021	0.0404187067	-0.0010022021	-0.1084467085	-0.0241745	0.0597537	-0.138996	-0.00190121	-0.000215721	0.00104463	0.3296859271	0.3185038437	0.5207956354	-0.6323054304	-0.8591550107	-0.3666305407	0.5772961842	0.2469475002	1.091216904	0.8429639049
778.1493483312653	578.5691681529237	563.2644811380786	1.05433452	40.46297073	1.03055549	0.044560450000000015	0.0538129671	-0.0767766974	-0.0167348573	0.0338821906	0.0359858223	0.0668729816	0.0650992755	-0.0145364706	-0.1026291783	0.012314420100000001	0.0656465515	-0.0574194509	-0.0030062641	-0.1082985834	-0.0335318	0.0687017	-0.13573	-0.0016256	-0.000251444	0.00119308	0.01746280066	0.5118364802	-0.02364963877	-0.6938444374	1.221026782	0.02200595948	-0.5844599828	0.1072269004	-0.4622581685	-1.853801968
776.0359644281825	578.5615045186977	563.0706723762678	1.090011	41.83215332	1.03884065	0.07184475000000003	-0.037090935	0.057629485	-0.0551513851	-0.1817165419	-0.0343334837	0.0040126924	-0.046025443	-0.0112889039	-0.026415140499999996	-0.09814725939999999	0.1093421112	-0.0552897984	-0.0050092994	-0.10800253539999999	-0.0349548	0.04404	-0.146021	-0.00220812	-0.000256495	0.00131489	0.3786831043	0.09851436858	-0.09937693962	-0.2526517802	-0.768380307	0.1122675841	-1.668679652	1.502897882	1.700994051	1.152380487
777.0001939780353	578.1247536228838	562.7880383714859	1.09730709	42.11215973	1.03700984	0.07254225000000002	-0.0816457847	-0.014012518100000001	0.0799039535	0.10261805859999999	-0.0173442095	-0.0299073432	-0.0637377722	0.0899829582	0.0156596684	0.0152966032	0.1090957467	0.1526469129	-0.0070106241000000005	-0.10755896890000001	-0.0407159	0.0729403	-0.1219	-0.00207294	-0.000238288	0.00119308	-0.06711620158	0.1853382864	0.3918100995	-1.35274957	-0.2982716041	-0.5643978946	0.6837729967	0.3470863442	0.02369792085	-2.081972209
776.7063261200769	579.0347339321522	563.0542605643112	1.09320199	41.95461655	1.03762996	0.07547680000000001	0.0470485676	-0.0830120969	-0.0655246096	-0.042719115099999996	-0.09523639939999999	0.028112014100000002	0.0281898019	-0.0072431236	-0.10965625960000001	-0.0103817737	-0.061196225300000004	-0.1531985116	-0.009009554599999999	-0.10696848980000001	-0.0359113	0.0369064	-0.140546	-0.00195811	-0.000229252	0.00138906	0.3072892446	0.30481351	-0.1024690885	-0.7538477046	1.037835025	0.492735054	-0.3822418045	-1.138204175	1.216353725	1.282880105
773.3347705720088	577.6522962919821	562.7989042038627	1.13263249	43.4678688	1.04011273	0.05998634999999999	0.040030895	0.1163691148	0.08814357369999999	0.062100336799999996	0.1011825795	0.013721001299999999	-0.1009034807	-0.10456871949999999	0.051948572	0.05783736440000001	0.1293036451	0.0437068299	-0.011005408400000001	-0.10623190460000001	-0.0413284	0.0608977	-0.136029	-0.00223948	-0.000273121	0.00119308	0.01997098386	0.2145312813	0.2714693947	-1.015729931	-1.005423818	-0.7612451022	-1.939192918	1.819922792	-0.5549347952	-1.360002522
775.6133321898712	577.4477802024887	562.899870301434	1.07625508	41.30423355	1.03193569	0.1148052	-0.0285460194	-0.0276415226	0.0035719943	0.037920381	-0.0825008232	0.0060905217000000005	-0.054220534	0.0078710768	0.0007179664	0.1513057163	-0.16671468779999998	-0.1063739417	-0.012997503899999999	-0.1053502195	-0.0283026	0.0261432	-0.157758	-0.00192598	0.000193337	0.00131904	0.491872581	0.1409640236	-0.009388351453	-0.9258052926	-0.6086277472	1.086249791	0.4663750708	-0.6368939465	0.7688274748	0.7081414692
776.369066633225	577.6839802722891	563.1200893987972	1.04688823	40.17720032	1.02392554	0.14227720000000002	0.1169782694	0.012187097	-0.0034916598999999997	0.0219174028	-0.0735746635	-0.0182080725	0.020344101399999998	-0.1521641963	-0.0026569609	0.09329511880000001	-0.08760523449999999	0.15921262560000002	-0.014985160700000002	-0.10432463859999999	-0.0435529	0.0773041	-0.136038	-0.00236139	-0.000210863	0.0015623499999999997	0.2815938245	0.06218917625	0.3016108722	-1.504732424	1.210405662	-1.333913084	-0.9460839538	-0.9755097063	-1.21438517	0.1934275854
774.1876072404999	578.0109619992646	564.2757372375606	1.05751562	40.5850563	1.02099597	0.1362257	0.0015362854999999998	0.11408208710000001	-0.050259463899999995	-0.0442702961	-0.0305496063	-0.0125271878	-0.07928873269999999	-0.08033656139999999	0.09992957220000001	-0.059432123899999995	-0.14759120380000001	0.0040318382	-0.0169677001	-0.1031565627	-0.0309063	0.0398455	-0.167755	-0.00168781	-0.000210863	0.00114786	0.848483746	0.01408771133	0.2295017861	-0.4046615555	-0.6994368246	1.48061164	-0.327829465	0.9974177427	-0.5076419931	0.1383593326
775.0002444786302	578.63092522525	563.6581027682662	1.04351079	40.04758072	1.01557028	0.09095619999999999	-0.12136756580000001	0.013764901999999999	0.0351149704	0.04736045480000001	-0.105801659	-0.043020531900000006	-0.10996198869999999	0.1009497007	-0.0290924742	0.0707639393	0.0157363477	0.0063969694999999995	-0.018944445	-0.1018475875	-0.0261043	0.0676524	-0.14013	-0.00176133	-0.000591799	0.00130785	0.4343746839	0.08225129471	0.2638201237	-0.4228840916	-0.3726071076	-1.291998897	0.8354301004	-0.07369301641	0.5098734651	-0.145912774
776.8995283684881	578.6993832115822	564.0068328482756	1.02529728	39.34858704	1.01669824	0.0754812	0.044310833200000004	-0.0218068378	-0.049560370599999994	0.0466783704	0.0167796469	0.08717646859999999	0.012373606799999999	-0.0762951427	-0.0480013184	-0.0523838261	0.0374776827	-0.0897320227	-0.0209147204	-0.1003995007	-0.0404626	0.07563799999999998	-0.153061	-0.00141197	-0.000210863	0.00138168	0.4535354939	0.09120436096	-0.0900727349	-0.5124734418	1.552828125	0.4923982752	-0.3641820196	0.1071852577	0.3116387243	-0.8411290245
777.6289457332387	579.616865113059	564.0415178577979	1.04385078	40.0606308	1.01119423	0.08840839999999998	0.0464648037	0.07831868389999999	-0.1227338285	-0.0993404336	-0.0660164417	-0.0045241415	0.0027764999	-0.061341392300000006	-0.041660667400000004	-0.0468381178	0.015246438700000002	0.0878088892	-0.0228778535	-0.0988142802	-0.0260723	0.0415594	-0.172593	-0.00146606	-0.000210863	0.00102762	0.3770307907	0.2982372972	-0.5968874369	0.7327685613	-0.3504082349	-0.7074700084	-1.686106522	-0.382429548	-0.5817127693	0.01236806726
778.2990475950199	580.4693395699827	564.5178108521064	1.047894	40.21579742	1.01284122	0.0873194	-0.1465133747	0.0400407836	-0.0218273889	0.0687582605	0.037863990800000004	0.0658486853	-0.1074195229	0.09487967970000001	-0.07562347950000001	-0.11980579539999998	0.09384146039999999	0.0719097399	-0.0248331738	-0.0970940913	-0.0323416	0.08135499999999998	-0.147106	-0.00166286	-0.000210863	0.00114617	0.3957540463	0.1992375611	0.513683731	-0.4123476255	-0.6597231488	-0.197012772	0.9540711983	1.342946248	-0.07853751131	-0.6170665406
