"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "rms" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim" "MillMDS1" "MillMDS2"
98 "TH_a" 173274 4 "dental" "1" "TH_a.3.1.mp3" 3699 "Dent" "Vcd" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "repVoice" "TH_a-za" "1-1" 0.163608918306741 0.13599831983086 0.794883907590647
99 "TH_a" 174807 4 "dental" "3" "TH_a.2.3.mp3" 1581 "Dent" "Vcd" "Fric" "repsyll" "repsyll" "repsyll" "null" "null" "repDent" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-TH_a" "3-1" NA NA NA
100 "za" 176273 4 "avleolar" "2" "za.2.2.mp3" 2341 "Alv" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-za" "3-2" 0.163608918306741 0.13599831983086 0.794883907590647
101 "va" 177773 4 "labio-dental" "1" "va.3.1.mp3" 2991 "Lab" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "va-za" "1-2" 0.0811683241180293 0.21972261461603 0.945552905659501
102 "TH_a" 179139 4 "dental" "2" "TH_a.2.2.mp3" 2301 "Dent" "Vcd" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "repVcd" "null" "diffVoice" "TH_a-va" "1-2" 0.340793227790882 0.08372429478517 0.150668998068854
103 "null" 180588 4 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
104 "ta" 184587 4 "alveolar" "2" "ta.2.2.mp3" 1318 "Alv" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ta" "null-2" NA NA NA
105 "fa" 186086 4 "labio-dental" "3" "fa.2.3.mp3" 2267 "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-fa" "3-2" 0.0578158780927524 0.0699484614071801 0.525828500368955
106 "null" 187602 4 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
107 "da" 191601 4 "alveolar" "2" "da.3.2.mp3" 1813 "Alv" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-da" "null-2" NA NA NA
108 "tha" 193100 4 "dental" "1" "tha.3.1.mp3" 2438 "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-tha" "1-2" 0.0388604052514422 2.7679748356811 0.662881535147884
109 "na" 194600 4 "alveolar" "2" "na.2.2.mp3" 1784 "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-tha" "1-2" 0.0183207062173377 2.38218952208718 2.84605785153447
110 "ka" 196099 4 "velar" "1" "ka.3.1.mp3" 2594 "Vel" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "na-ka" "1-2" 0.0213124542766724 2.84858273324054 2.32293627770732
111 "na" 197599 4 "alveolar" "1" "na.2.1.mp3" 1882 "Alv" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ka" "1-1" 0.0213124542766724 2.84858273324054 2.32293627770732
112 "pa" 199098 4 "labial" "2" "pa.1.2.mp3" 1592 "Lab" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-na" "1-2" 0.0165561898349846 2.85257967804745 2.26688988440564
113 "na" 200598 4 "alveolar" "3" "na.1.3.mp3" 1144 "Alv" "Vcd" "Nas" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-na" "3-2" 0.0165561898349846 2.85257967804745 2.26688988440564
114 "ta" 202097 4 "alveolar" "3" "ta.3.3.mp3" 1354 "Alv" "Vls" "Stop" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ta" "3-3" 0.0196978714889416 3.04187794871537 2.35131829950533
115 "ma" 203597 4 "labial" "3" "ma.3.3.mp3" 1183 "Lab" "Vcd" "Nas" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "ma-ta" "3-3" 0.0223566002469745 2.62632566988334 2.27479761363457
116 "ta" 205097 4 "alveolar" "4" "ta.2.4.mp3" 1465 "Alv" "Vls" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-ta" "3-4" 0.0223566002469745 2.62632566988334 2.27479761363457
117 "na" 206612 4 "alveolar" "4" "na.3.4.mp3" 1065 "Alv" "Vcd" "Nas" "repcatvoice" "repvoice" "repvoice" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "na-ta" "4-4" 0.0196978714889416 3.04187794871537 2.35131829950533
118 "SH_a" 208112 4 "palato-alveolar" "1" "SH_a.2.1.mp3" 2274 "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-SH_a" "4-1" 0.0303880622037938 0.8956181818517 4.39300128990827
119 "ma" 209611 4 "labial" "4" "ma.2.4.mp3" 1138 "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-SH_a" "4-1" 0.0163702480510673 1.31117046068373 4.31648060403751
120 "ga" 211111 4 "velar" "3" "ga.3.3.mp3" 2200 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-ga" "3-4" 0.0288986920135984 1.11090337029677 3.16540864923112
121 "sa" 212610 4 "alveolar" "3" "sa.2.3.mp3" 1522 "Alv" "Vls" "Fric" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "sa-ga" "3-3" 0.0316847383912621 3.22205093917808 0.258917853746671
122 "pa" 214109 4 "labial" "4" "pa.3.4.mp3" 1083 "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sa" "3-4" 0.0502525895157616 0.32587983033411 1.2339573044429
123 "sha" 215609 4 "palato-alveolar" "2" "sha.3.2.mp3" 1565 "Pal" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sha" "4-2" 0.0364423259600863 0.21984379454087 2.77466294853037
124 "sa" 217108 4 "alveolar" "2" "sa.1.2.mp3" 2040 "Alv" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "sa-sha" "2-2" 0.113246765824953 0.10603603579324 1.54070564408746
125 "sha" 218608 4 "palato-alveolar" "1" "sha.1.1.mp3" 2377 "Pal" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-sha" "1-2" 0.113246765824953 0.10603603579324 1.54070564408746
126 "fa" 220107 4 "labio-dental" "4" "fa.1.4.mp3" 1543 "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-sha" "4-1" 0.0279206459825738 0.33919360380161 2.16440603306173
127 "sha" 221607 4 "palato-alveolar" "4" "sha.2.4.mp3" 1231 "Pal" "Vls" "Fric" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "repVoice" "fa-sha" "4-4" 0.0279206459825738 0.33919360380161 2.16440603306173
128 "ka" 223006 4 "velar" "4" "ka.1.4.mp3" 1300 "Vel" "Vls" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "ka-sha" "4-4" 0.0431383354927817 0.21584684973396 2.71861655522869
129 "ka" 224606 4 "velar" "2" "ka.2.2.mp3" 1858 "Vel" "Vls" "Stop" "repsyll" "repsyll" "repsyll" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ka" "4-2" NA NA NA
130 "pa" 226105 4 "labial" "1" "pa.3.1.mp3" 2376 "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ka" "1-2" 0.426229651083637 0.00399694480691015 0.056046393301681
131 "ba" 227605 4 "labial" "2" "ba.2.2.mp3" 2441 "Lab" "Vcd" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-ba" "1-2" 0.0224225492966449 3.47068221642725 0.045794525975807
132 "ba" 229104 4 "labial" "1" "ba.2.1.mp3" 2603 "Lab" "Vcd" "Stop" "repsyll" "repsyll" "repsyll" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ba-ba" "1-2" NA NA NA
133 "pa" 230604 4 "labial" "3" "pa.2.3.mp3" 1009 "Lab" "Vls" "Stop" "repcat" "diffcat" "repcat" "repLab" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "pa-ba" "3-1" 0.0224225492966449 3.47068221642725 0.045794525975807
134 "fa" 232103 4 "labio-dental" "2" "fa.3.2.mp3" 1663 "Lab" "Vls" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-fa" "3-2" 0.101897306301343 0.11934980926074 0.61025691546864
135 "tha" 233602 4 "dental" "3" "tha.2.3.mp3" 1567 "Dent" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "fa-tha" "3-2" 0.424635788228768 0.58973996522101 0.031088948339811
136 "ta" 235102 4 "alveolar" "2" "ta.1.2.mp3" 2140 "Alv" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ta-tha" "3-2" 0.0773941774325793 0.65968842662819 0.494739552029144
137 "sa" 236601 4 "alveolar" "3" "sa.2.3.mp3" 1522 "Alv" "Vls" "Fric" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "sa-ta" "3-2" 0.0494081258190988 0.51517810100203 1.14952888934322
138 "fa" 238101 4 "labio-dental" "1" "fa.1.1.mp3" 2729 "Lab" "Vls" "Fric" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "repVls" "diffVoice" "sa-fa" "3-1" 0.0673755969649652 0.44522963959485 0.623700388974264
139 "ba" 239500 4 "labial" "4" "ba.1.4.mp3" 1550 "Lab" "Vcd" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "fa-ba" "4-1" 0.0466941484832373 3.59003202568799 0.564462389492833
140 "ta" 241100 4 "alveolar" "1" "ta.2.1.mp3" 1961 "Alv" "Vls" "Stop" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "null" "diffVoice" "ta-ba" "4-1" 0.0137873747502122 3.65998048709517 0.038633889123878
141 "za" 242599 4 "avleolar" "4" "za.3.4.mp3" 1075 "Alv" "Vcd" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ta" "4-1" 0.0233811261053915 3.72233771471433 1.05647810991699
142 "ba" 244082 4 "labial" "1" "ba.3.1.mp3" 3144 "Lab" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ba" "4-1" 0.0565234331615674 0.06235722761916 1.09511199904087
143 "za" 245598 4 "avleolar" "2" "za.1.2.mp3" 1737 "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "za-ba" "1-2" 0.0565234331615674 0.06235722761916 1.09511199904087
144 "ma" 247098 4 "labial" "1" "ma.3.1.mp3" 2434 "Lab" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-za" "1-2" 0.021986226035663 1.09601204483099 3.33127572355156
145 "da" 248597 4 "alveolar" "4" "da.1.4.mp3" 1726 "Alv" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-da" "4-1" 0.0227881412430219 0.801337592425955 3.4324187008116
146 "fa" 250097 4 "labio-dental" "1" "fa.2.1.mp3" 2644 "Lab" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-fa" "4-1" 0.0246326507930114 3.35771480090211 0.631792586808073
147 "da" 251679 4 "alveolar" "3" "da.1.3.mp3" 1427 "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-fa" "3-1" 0.0246326507930114 3.35771480090211 0.631792586808073
148 "na" 253129 4 "alveolar" "1" "na.3.1.mp3" 2129 "Alv" "Vcd" "Nas" "repcat" "repcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-da" "3-1" 0.0303140877460462 0.38578531359392 3.50893938668236
149 "null" 254612 4 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
150 "ga" 258610 4 "velar" "2" "ga.2.2.mp3" 2511 "Vel" "Vcd" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ga" "null-2" NA NA NA
151 "ma" 260110 4 "labial" "2" "ma.1.2.mp3" 1932 "Lab" "Vcd" "Nas" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "ma-ga" "2-2" 0.0288986920135984 1.11090337029677 3.16540864923112
152 "tha" 261609 4 "dental" "3" "tha.2.3.mp3" 1567 "Dent" "Vls" "Fric" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-tha" "3-2" 0.0211291928621254 1.96663724325514 2.76953716566371
153 "da" 263108 4 "alveolar" "1" "da.3.1.mp3" 2800 "Alv" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "da-tha" "3-1" 0.0388604052514422 2.7679748356811 0.662881535147884
154 "va" 264608 4 "labio-dental" "1" "va.2.1.mp3" 2626 "Lab" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "va-da" "1-1" 0.0576268048212968 0.0749518377890099 1.04669588291954
155 "na" 266107 4 "alveolar" "2" "na.2.2.mp3" 1784 "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-va" "1-2" 0.0241080367661359 0.46073715138293 2.46224350376282
156 "TH_a" 267607 4 "dental" "4" "TH_a.3.4.mp3" 1292 "Dent" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-na" "4-2" 0.0285486924841155 0.5444614461681 2.61291250183167
157 "sa" 269107 4 "alveolar" "1" "sa.1.1.mp3" 1877 "Alv" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-sa" "4-1" 0.0250740393246598 3.07116129388144 0.887934687016877
158 "da" 270622 4 "alveolar" "2" "da.2.2.mp3" 2454 "Alv" "Vcd" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-da" "1-2" 0.0291248697204559 2.91248516130726 0.00809219783380899
159 "SH_a" 272122 4 "palato-alveolar" "3" "SH_a.2.3.mp3" 1420 "Pal" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "da-SH_a" "3-2" 0.0888856874159333 0.50983286825778 0.884061903225914
160 "ga" 272322 4 "velar" "4" "ga.1.4.mp3" 1554 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "SH_a-ga" "3-4" 0.123287666201073 0.20026709038696 1.15107195480639
161 "za" 273821 4 "avleolar" "4" "za.2.4.mp3" 1456 "Alv" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ga" "4-4" 0.139643669311959 0.0148913254657799 0.165867074320441
162 "null" 275337 4 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
163 "TH_a" 279336 4 "dental" "3" "TH_a.1.3.mp3" 2240 "Dent" "Vcd" "Fric" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-TH_a" "null-3" NA NA NA
164 "fa" 280835 4 "labio-dental" "4" "fa.3.4.mp3" 1410 "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "3-4" 0.0336796104980624 3.51639093347629 0.264234298042613
165 "va" 282335 4 "labio-dental" "4" "va.1.4.mp3" 1251 "Lab" "Vcd" "Fric" "repcatvoice" "repvoice" "repcatvoice" "repLab" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "va-fa" "4-4" 0.0350449700943268 3.43266663869112 0.414903296111467
166 "tha" 283834 4 "dental" "1" "tha.1.1.mp3" 2761 "Dent" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-tha" "4-1" 0.0427058614883721 2.84292667347011 0.383814347771656
167 "ka" 285334 4 "velar" "3" "ka.2.3.mp3" 1723 "Vel" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-tha" "3-1" 0.0805281948632112 0.46639321115336 0.523121573827148
168 "ga" 286833 4 "velar" "3" "ga.3.3.mp3" 2200 "Vel" "Vcd" "Stop" "repcatvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "repVoice" "ka-ga" "3-3" 0.0256297494333007 3.54393382470528 0.918993057394552
169 "ba" 288333 4 "labial" "3" "ba.2.3.mp3" 1802 "Lab" "Vcd" "Stop" "repvoice" "repcatvoice" "repcatvoice" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "repVoice" "ga-ba" "3-3" 0.0676804503863479 0.0772485530849398 0.929244924720426
170 "va" 289832 4 "labio-dental" "2" "va.1.2.mp3" 2352 "Lab" "Vcd" "Fric" "repcat" "repcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "va-ba" "3-2" 0.20948219453299 0.15736538699687 0.149559093381366
171 "sha" 291232 4 "palato-alveolar" "1" "sha.3.1.mp3" 2422 "Pal" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "va-sha" "1-2" 0.019665034907335 3.09347303488951 2.57930932917319
172 "pa" 292832 4 "labial" "4" "pa.1.4.mp3" 1377 "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-sha" "4-1" 0.0364423259600863 0.21984379454087 2.77466294853037
173 "ka" 294347 4 "velar" "1" "ka.1.1.mp3" 2803 "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ka" "4-1" 0.426229651083637 0.00399694480691015 0.056046393301681
174 "ta" 295847 4 "alveolar" "3" "ta.1.3.mp3" 1428 "Alv" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-1" 0.235462958598024 0.19329521547483 0.028382021798004
175 "ka" 297346 4 "velar" "4" "ka.3.4.mp3" 1182 "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-4" 0.235462958598024 0.19329521547483 0.028382021798004
176 "sa" 298846 4 "alveolar" "4" "sa.3.4.mp3" 1334 "Alv" "Vls" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "repVoice" "sa-ka" "4-4" 0.0628311471416047 0.3218828855272 1.17791091114122
177 "SH_a" 300345 4 "palato-alveolar" "4" "SH_a.1.4.mp3" 1206 "Pal" "Vcd" "Fric" "repvoice" "repvoice" "repcatvoice" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "repVoice" "sa-SH_a" "4-4" 0.0223709151466559 3.42231802956504 0.892154101059723
178 "fa" 301845 4 "labio-dental" "3" "fa.2.3.mp3" 2267 "Lab" "Vls" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "SH_a-fa" "3-4" 0.0109549380134048 3.86754766915989 1.51585449003399
179 "TH_a" 303377 4 "dental" "1" "TH_a.1.1.mp3" 2519 "Dent" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "TH_a-fa" "3-1" 0.0336796104980624 3.51639093347629 0.264234298042613
180 "ga" 304843 4 "velar" "2" "ga.2.2.mp3" 2511 "Vel" "Vcd" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "TH_a-ga" "1-2" 0.120990305857703 0.15088964529664 0.629016833270206
181 "SH_a" 306343 4 "palato-alveolar" "2" "SH_a.3.2.mp3" 1574 "Pal" "Vcd" "Fric" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "SH_a-ga" "2-2" 0.123287666201073 0.20026709038696 1.15107195480639
182 "pa" 307842 4 "labial" "2" "pa.1.2.mp3" 1592 "Lab" "Vls" "Stop" "repvoice" "repvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "pa-SH_a" "2-2" 0.0171270060098082 3.74819785989915 2.12611140550263
183 "tha" 309342 4 "dental" "4" "tha.3.4.mp3" 1155 "Dent" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-tha" "4-2" 0.127757236025028 0.47039015596027 0.579167967128829
184 "pa" 310775 4 "labial" "3" "pa.3.3.mp3" 1220 "Lab" "Vls" "Stop" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "pa-tha" "3-4" 0.127757236025028 0.47039015596027 0.579167967128829
185 "ma" 312341 4 "labial" "2" "ma.2.2.mp3" 1712 "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "3-2" 0.0264609848441258 2.43702739921542 2.19036919853488
186 "za" 313840 4 "avleolar" "1" "za.1.1.mp3" 2117 "Alv" "Vcd" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "ma-za" "1-2" 0.021986226035663 1.09601204483099 3.33127572355156
187 "ga" 315340 4 "velar" "1" "ga.1.1.mp3" 2788 "Vel" "Vcd" "Stop" "repvoice" "repcatvoice" "repvoice" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "repVoice" "za-ga" "1-1" 0.139643669311959 0.0148913254657799 0.165867074320441
188 "na" 316839 4 "alveolar" "3" "na.1.3.mp3" 1144 "Alv" "Vcd" "Nas" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "repVcd" "null" "diffVoice" "na-ga" "3-1" 0.0301743677158778 0.69535109146474 3.24192933510188
189 "sa" 318339 4 "alveolar" "1" "sa.3.1.mp3" 1969 "Alv" "Vls" "Fric" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-na" "3-1" 0.0139257103845774 2.52669984771334 3.50084718884855
190 "ba" 319838 4 "labial" "2" "ba.1.2.mp3" 2397 "Lab" "Vcd" "Stop" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "sa-ba" "1-2" 0.0254946378214668 3.14480238609314 1.1881627784671
191 "fa" 321338 4 "labio-dental" "2" "fa.1.2.mp3" 2586 "Lab" "Vls" "Fric" "repcatvoice" "repvoice" "repvoice" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVoice" "fa-ba" "2-2" 0.0466941484832373 3.59003202568799 0.564462389492833
192 "ma" 322837 4 "labial" "3" "ma.2.3.mp3" 1348 "Lab" "Vcd" "Nas" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "ma-fa" "3-2" 0.015844076735163 2.55637720847615 2.80062611400352
193 "pa" 324336 4 "labial" "1" "pa.2.1.mp3" 2325 "Lab" "Vls" "Stop" "repcat" "diffcat" "diffcat" "repLab" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "pa-ma" "3-1" 0.0264609848441258 2.43702739921542 2.19036919853488
