"Trial" "syllable" "Onset" "block_num" "Place" "voice" "filename" "rms" "place" "voicing" "manner" "rplace" "rvoicing" "rmanner" "rLab" "rAlv" "rDent" "rPal" "rVel" "rFric" "rStop" "rNasal" "rVcd" "rVls" "rvoice" "sylltrans" "voicetrans" "MillSim" "MillMDS1" "MillMDS2"
195 "fa" 331312 1 "labio-dental" "2" "fa.1.2.mp3" 2586 "Lab" "Vls" "Fric" "diffcat" "repcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "repVls" "diffVoice" "ka-fa" "1-2" 0.0763014313858586 0.12334675406765 0.554210522166959
196 "za" 332812 1 "avleolar" "4" "za.3.4.mp3" 1075 "Alv" "Vcd" "Fric" "diffcat" "diffcat" "repcat" "null" "null" "null" "null" "null" "repFric" "null" "null" "null" "null" "diffVoice" "za-fa" "4-2" 0.017564189078639 3.65238925330715 0.530649609548034
197 "ta" 334311 1 "alveolar" "3" "ta.3.3.mp3" 1354 "Alv" "Vls" "Stop" "repcat" "diffcat" "diffcat" "null" "repAlv" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "za-ta" "3-4" 0.0233811261053915 3.72233771471433 1.05647810991699
198 "ka" 335811 1 "velar" "4" "ka.2.4.mp3" 1241 "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "ka-ta" "3-4" 0.235462958598024 0.19329521547483 0.028382021798004
199 "null" 337327 1 "null" "null" "null" NA "none" "none" "none" "diffcat" "diffcat" "diffcat" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null" "null" NA NA NA
200 "ka" 341325 1 "velar" "2" "ka.1.2.mp3" 1267 "Vel" "Vls" "Stop" "none" "none" "none" "null" "null" "null" "null" "null" "null" "null" "null" "null" "null" "diffVoice" "null-ka" "null-2" NA NA NA
201 "pa" 342825 1 "labial" "4" "pa.1.4.mp3" 1377 "Lab" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ka" "4-2" 0.426229651083637 0.00399694480691015 0.056046393301681
202 "ka" 344324 1 "velar" "2" "ka.1.2.mp3" 1267 "Vel" "Vls" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "null" "repVls" "diffVoice" "pa-ka" "4-2" 0.426229651083637 0.00399694480691015 0.056046393301681
203 "ga" 345824 1 "velar" "3" "ga.1.3.mp3" 1844 "Vel" "Vcd" "Stop" "repcat" "diffcat" "repcat" "null" "null" "null" "null" "repVel" "null" "repStop" "null" "null" "null" "diffVoice" "ka-ga" "3-2" 0.0256297494333007 3.54393382470528 0.918993057394552
204 "ba" 347323 1 "labial" "1" "ba.3.1.mp3" 3144 "Lab" "Vcd" "Stop" "diffcat" "repcat" "repcat" "null" "null" "null" "null" "null" "null" "repStop" "null" "repVcd" "null" "diffVoice" "ga-ba" "3-1" 0.0676804503863479 0.0772485530849398 0.929244924720426
